,address,city,soldDate,soldPrice,sqft,zipCode,borough,PricePerSQFT
6120,26 E 235th St,Bronx,15-May-18,655000.0,4120,10470,Bronx,158.98058252427185
6121,1767 Seminole Ave,Bronx,15-May-18,499999.0,1757,10461,Bronx,284.57541263517356
6122,2532 Williamsbridge Rd,Bronx,15-May-18,396900.0,1908,10469,Bronx,208.0188679245283
6123,830 Faile St,Bronx,22-May-18,653200.0,3600,10474,Bronx,181.44444444444446
6124,733 Van Nest Ave,Bronx,22-May-18,570000.0,2104,10462,Bronx,270.9125475285171
6125,2530 Tiemann Ave,Bronx,22-May-18,530000.0,1944,10469,Bronx,272.63374485596705
6126,1761 Weeks Ave,Bronx,22-May-18,595000.0,2400,10457,Bronx,247.91666666666666
6127,204 W 260th St,Bronx,22-May-18,925500.0,2636,10471,Bronx,351.1001517450683
6128,320 E 241st St,Bronx,21-May-18,200000.0,1786,10470,Bronx,111.98208286674132
6129,5 Metropolitan Oval #9H,Bronx,24-May-18,130000.0,681,10462,Bronx,190.89574155653452
6130,948 E 223rd St,Bronx,24-May-18,585000.0,2440,10466,Bronx,239.75409836065575
6131,2322 Fish Ave,Bronx,24-May-18,540000.0,1158,10469,Bronx,466.32124352331607
6132,642 Eagle Ave #A,Bronx,24-May-18,560000.0,2925,10455,Bronx,191.45299145299145
6133,2306 Boller Ave,Bronx,24-May-18,438375.0,1540,10475,Bronx,284.65909090909093
6134,1823 Holland Ave,Bronx,24-May-18,435000.0,1104,10462,Bronx,394.0217391304348
6135,328 Castle Hill Ave,Bronx,30-May-18,471000.0,1902,10473,Bronx,247.63406940063092
6136,4174 Paulding Ave,Bronx,30-May-18,420000.0,1840,10466,Bronx,228.2608695652174
6137,1307 College Ave,Bronx,30-May-18,485000.0,1528,10456,Bronx,317.4083769633508
6138,1868 Barnes Ave,Bronx,30-May-18,479000.0,1782,10462,Bronx,268.79910213243545
6139,24 Pennyfield Ave #3B,Bronx,30-May-18,310000.0,795,10465,Bronx,389.937106918239
6140,1600 Parkview Ave #5B,Bronx,29-May-18,260000.0,635,10461,Bronx,409.4488188976378
6141,501 Olmstead Ave,Bronx,29-May-18,527000.0,2325,10473,Bronx,226.66666666666666
6142,721 Thieriot Ave,Bronx,29-May-18,630000.0,1932,10473,Bronx,326.0869565217391
6143,914 Clarence Ave,Bronx,29-May-18,470000.0,1384,10465,Bronx,339.59537572254334
6144,1258 Stratford Ave,Bronx,29-May-18,730000.0,3321,10472,Bronx,219.81330924420357
6145,4155 Gunther Ave,Bronx,29-May-18,407500.0,1216,10466,Bronx,335.11513157894734
6146,251 W 260th St,Bronx,29-May-18,620000.0,1240,10471,Bronx,500.0
6147,250 William Ave,Bronx,1-Jun-18,600000.0,1458,10464,Bronx,411.52263374485597
6148,2454 Devoe Ter,Bronx,1-Jun-18,375000.0,3027,10468,Bronx,123.8850346878097
6149,246 Huntington Ave,Bronx,1-Jun-18,475000.0,1998,10465,Bronx,237.73773773773775
6150,2016 Lafontaine Ave,Bronx,1-Jun-18,423000.0,3477,10457,Bronx,121.65660051768766
6151,1062 Waring Ave,Bronx,1-Jun-18,470000.0,1642,10469,Bronx,286.23629719853835
6152,963 E 230th St,Bronx,1-Jun-18,600000.0,2032,10466,Bronx,295.2755905511811
6153,1596 Unionport Rd #1D,Bronx,31-May-18,149000.0,624,10462,Bronx,238.78205128205127
6154,4134 Boyd Ave,Bronx,31-May-18,315000.0,896,10466,Bronx,351.5625
6155,1846 Unionport Rd,Bronx,31-May-18,485000.0,1660,10462,Bronx,292.1686746987952
6156,842 Throggs Neck Expy,Bronx,31-May-18,475000.0,1998,10465,Bronx,237.73773773773775
6157,276 Huntington Ave,Bronx,31-May-18,452000.0,1534,10465,Bronx,294.65449804432853
6158,1595 Metropolitan Ave #3G,Bronx,31-May-18,205000.0,842,10462,Bronx,243.46793349168647
6159,1056 White Plains Rd,Bronx,30-May-18,550000.0,2130,10472,Bronx,258.21596244131456
6160,3327 Radio Dr,Bronx,30-May-18,600000.0,1408,10465,Bronx,426.1363636363636
6161,1521 Unionport Rd #6G,Bronx,30-May-18,143000.0,661,10462,Bronx,216.33888048411498
6162,2226 Homer Ave,Bronx,30-May-18,440000.0,1674,10473,Bronx,262.84348864994024
6163,2351 Kingsland Ave,Bronx,30-May-18,535000.0,1824,10469,Bronx,293.31140350877195
6164,2723 Wallace Ave,Bronx,30-May-18,640000.0,2680,10467,Bronx,238.80597014925374
6165,780 Brook Ave #D,Bronx,6-Jun-18,305000.0,1067,10451,Bronx,285.8481724461106
6166,693 E 142nd St,Bronx,6-Jun-18,700000.0,2280,10454,Bronx,307.0175438596491
6167,2162 Strang Ave,Bronx,5-Jun-18,710000.0,2001,10466,Bronx,354.82258870564715
6168,1148 Thieriot Ave,Bronx,5-Jun-18,550000.0,1929,10472,Bronx,285.1218247796786
6169,2075 Saint Raymonds Ave #2D,Bronx,5-Jun-18,110000.0,613,10462,Bronx,179.4453507340946
6170,1959 McGraw Ave #2H,Bronx,5-Jun-18,148000.0,608,10462,Bronx,243.42105263157896
6171,1228 Union Ave,Bronx,5-Jun-18,295000.0,3312,10459,Bronx,89.07004830917874
6172,1801 Arnow Ave,Bronx,5-Jun-18,280000.0,855,10469,Bronx,327.48538011695905
6173,2732 Cruger Ave,Bronx,5-Jun-18,685000.0,1690,10467,Bronx,405.32544378698225
6174,2956 Randall Ave,Bronx,5-Jun-18,880000.0,3544,10465,Bronx,248.30699774266367
6175,24 Pennyfield Ave #3D,Bronx,5-Jun-18,272000.0,732,10465,Bronx,371.58469945355193
6176,1726 Wallace Ave,Bronx,5-Jun-18,450000.0,1818,10462,Bronx,247.52475247524754
6177,1792 Guion Pl,Bronx,5-Jun-18,570000.0,2400,10460,Bronx,237.5
6178,1355 Bronx River Ave,Bronx,4-Jun-18,665000.0,2600,10472,Bronx,255.76923076923077
6179,829 E 228th St,Bronx,4-Jun-18,175000.0,1120,10466,Bronx,156.25
6180,875 Jennings St,Bronx,4-Jun-18,518000.0,2112,10459,Bronx,245.2651515151515
6181,1520 Mac Donough Pl,Bronx,4-Jun-18,580000.0,1836,10465,Bronx,315.9041394335512
6182,2083 Cedar Ave,Bronx,4-Jun-18,505000.0,1280,10468,Bronx,394.53125
6183,2443 Morris Ave,Bronx,4-Jun-18,145000.0,1564,10468,Bronx,92.71099744245524
6184,3220 Bruner Ave,Bronx,4-Jun-18,649000.0,2052,10469,Bronx,316.2768031189084
6185,3259 Fairmount Ave,Bronx,1-Jun-18,710000.0,2332,10465,Bronx,304.45969125214407
6186,181 Buttrick Ave #5B,Bronx,1-Jun-18,350000.0,825,10465,Bronx,424.24242424242425
6187,172 E 205th St,Bronx,1-Jun-18,745000.0,2639,10458,Bronx,282.30390299355815
6188,1046 E 241st St,Bronx,1-Jun-18,575000.0,2520,10466,Bronx,228.17460317460316
6189,1783 Randall Ave,Bronx,7-Jun-18,430500.0,2075,10473,Bronx,207.46987951807228
6190,855 E 218th St,Bronx,7-Jun-18,490000.0,1092,10467,Bronx,448.71794871794873
6191,3030 Bronxwood Ave,Bronx,7-Jun-18,602500.0,3448,10469,Bronx,174.73897911832947
6192,4161 Gunther Ave,Bronx,7-Jun-18,465000.0,1376,10466,Bronx,337.9360465116279
6193,203 Surf Dr,Bronx,7-Jun-18,425000.0,1331,10473,Bronx,319.30879038317056
6194,1754 Lacombe Ave,Bronx,7-Jun-18,485000.0,2745,10473,Bronx,176.6848816029144
6195,1647 Radcliff Ave #B,Bronx,7-Jun-18,375000.0,1496,10462,Bronx,250.66844919786095
6196,1727 Montgomery Ave,Bronx,7-Jun-18,575000.0,2236,10453,Bronx,257.1556350626118
6197,1310 Clay Ave,Bronx,7-Jun-18,472000.0,2304,10456,Bronx,204.86111111111111
6198,1550 Unionport Rd #6A,Bronx,6-Jun-18,175000.0,829,10462,Bronx,211.09770808202654
6199,1240 Evergreen Ave,Bronx,6-Jun-18,670000.0,3255,10472,Bronx,205.83717357910908
6200,6130 Delafield Ave,Bronx,6-Jun-18,780000.0,1620,10471,Bronx,481.48148148148147
6201,4713 Murdock Ave,Bronx,6-Jun-18,440000.0,1528,10466,Bronx,287.9581151832461
6202,1473 Crotona Pl,Bronx,6-Jun-18,540000.0,2394,10456,Bronx,225.5639097744361
6203,3536 Cambridge Ave #6F,Bronx,6-Jun-18,710000.0,1245,10463,Bronx,570.281124497992
6204,1850 Unionport Rd,Bronx,6-Jun-18,425000.0,1700,10462,Bronx,250.0
6205,1817 Colden Ave,Bronx,12-Jun-18,515000.0,1428,10462,Bronx,360.6442577030812
6206,3363 Fenton Ave,Bronx,12-Jun-18,430000.0,3623,10469,Bronx,118.6861716809274
6207,3011 Wallace Ave,Bronx,12-Jun-18,504000.0,756,10467,Bronx,666.6666666666666
6208,3949 Monticello Ave,Bronx,12-Jun-18,550000.0,1800,10466,Bronx,305.55555555555554
6209,1916 White Plains Rd,Bronx,12-Jun-18,505000.0,3009,10462,Bronx,167.82984380192755
6210,718 Union Ave,Bronx,12-Jun-18,425000.0,1992,10455,Bronx,213.35341365461846
6211,1036 E 233rd St,Bronx,12-Jun-18,615000.0,1680,10466,Bronx,366.07142857142856
6212,3238 Randolph Pl,Bronx,11-Jun-18,445000.0,2035,10465,Bronx,218.67321867321868
6213,4404 Murdock Ave,Bronx,11-Jun-18,451000.0,1420,10466,Bronx,317.6056338028169
6214,5714 Faraday Ave,Bronx,11-Jun-18,875000.0,2396,10471,Bronx,365.19198664440734
6215,1909 Patterson Ave,Bronx,11-Jun-18,699000.0,2820,10473,Bronx,247.87234042553192
6216,3272 Bouck Ave,Bronx,11-Jun-18,461000.0,1782,10469,Bronx,258.69809203142535
6217,89 Metropolitan Oval #12C,Bronx,11-Jun-18,265000.0,682,10462,Bronx,388.56304985337243
6218,3267 Barkley Ave #B,Bronx,11-Jun-18,164900.0,570,10465,Bronx,289.29824561403507
6219,752 Brook Ave #B,Bronx,11-Jun-18,212600.0,833,10451,Bronx,255.2220888355342
6220,63 Metropolitan Oval #8D,Bronx,8-Jun-18,60000.0,839,10462,Bronx,71.51370679380214
6221,2385 Barker Ave #3W,Bronx,8-Jun-18,195000.0,893,10467,Bronx,218.3650615901456
6222,1111 E 222nd St,Bronx,8-Jun-18,585000.0,2128,10469,Bronx,274.906015037594
6223,1101 Adee Ave,Bronx,8-Jun-18,460000.0,1890,10469,Bronx,243.3862433862434
6224,1420 Wood Rd #2D,Bronx,8-Jun-18,152000.0,613,10462,Bronx,247.96084828711255
6225,3298 Campbell Dr,Bronx,7-Jun-18,610000.0,2124,10465,Bronx,287.1939736346516
6226,2334 Mickle Ave,Bronx,7-Jun-18,485000.0,1672,10469,Bronx,290.0717703349282
6227,445 Torry Ave,Bronx,7-Jun-18,630000.0,2380,10473,Bronx,264.70588235294116
6228,848 Leland Ave #27B,Bronx,7-Jun-18,210000.0,936,10473,Bronx,224.35897435897436
6229,3057 Randall Ave,Bronx,18-Jun-18,700000.0,1800,10465,Bronx,388.8888888888889
6230,2135 Crotona Ave #1B,Bronx,18-Jun-18,280000.0,771,10457,Bronx,363.16472114137486
6231,3922 De Reimer Ave,Bronx,15-Jun-18,615000.0,2640,10466,Bronx,232.95454545454547
6232,2358 Ellis Ave,Bronx,15-Jun-18,490000.0,1152,10462,Bronx,425.34722222222223
6233,386 Huntington Ave,Bronx,15-Jun-18,647700.0,2718,10465,Bronx,238.3002207505519
6234,1725 Jarvis Ave,Bronx,15-Jun-18,650000.0,1620,10461,Bronx,401.2345679012346
6235,1307 Leland Ave,Bronx,15-Jun-18,550000.0,3276,10472,Bronx,167.88766788766787
6236,978 Adee Ave,Bronx,15-Jun-18,433000.0,1744,10469,Bronx,248.27981651376146
6237,1501 Metropolitan Ave #1F,Bronx,15-Jun-18,190000.0,782,10462,Bronx,242.96675191815856
6238,2033 McGraw Ave #MH,Bronx,14-Jun-18,185000.0,615,10462,Bronx,300.8130081300813
6239,1943 Tomlinson Ave,Bronx,14-Jun-18,570000.0,1795,10461,Bronx,317.5487465181059
6240,252 Robinson Ave,Bronx,14-Jun-18,107000.0,2280,10465,Bronx,46.92982456140351
6241,4355 E Tremont Ave,Bronx,14-Jun-18,500000.0,1212,10465,Bronx,412.54125412541254
6242,4041 Edson Ave,Bronx,14-Jun-18,470000.0,1438,10466,Bronx,326.8428372739917
6243,441 E 154th St,Bronx,14-Jun-18,750000.0,3000,10455,Bronx,250.0
6244,3819 Merritt Ave,Bronx,13-Jun-18,460000.0,1184,10466,Bronx,388.5135135135135
6245,1258 Findlay Ave,Bronx,13-Jun-18,600000.0,1504,10456,Bronx,398.93617021276594
6246,46 Earley St,Bronx,13-Jun-18,450000.0,1074,10464,Bronx,418.99441340782124
6247,1821 Radcliff Ave,Bronx,13-Jun-18,565000.0,1404,10462,Bronx,402.4216524216524
6248,3043 Tiemann Ave,Bronx,13-Jun-18,765000.0,2400,10469,Bronx,318.75
6249,1516 Plymouth Ave,Bronx,13-Jun-18,865000.0,3294,10461,Bronx,262.5986642380085
6250,2465 Palisade Ave #8-E,Bronx,13-Jun-18,189900.0,85117,10463,Bronx,2.231046676927053
6251,3148 Valhalla Dr,Bronx,12-Jun-18,520000.0,1360,10465,Bronx,382.3529411764706
6252,149 Mermaid Ln,Bronx,12-Jun-18,410000.0,1206,10473,Bronx,339.96683250414594
6253,671 E 224th St,Bronx,12-Jun-18,550000.0,2340,10466,Bronx,235.04273504273505
6254,879 Intervale Ave,Bronx,12-Jun-18,900000.0,3504,10459,Bronx,256.8493150684931
6255,2915 Dudley Ave,Bronx,20-Jun-18,545000.0,1312,10461,Bronx,415.3963414634146
6256,1969 McGraw Ave #7E,Bronx,20-Jun-18,155000.0,224,10462,Bronx,691.9642857142857
6257,1717 Watson Ave,Bronx,20-Jun-18,580000.0,2860,10472,Bronx,202.7972027972028
6258,26 Metropolitan Oval #8D,Bronx,20-Jun-18,193500.0,829,10462,Bronx,233.41375150784077
6259,2123 Quimby Ave,Bronx,20-Jun-18,399000.0,1334,10473,Bronx,299.10044977511245
6260,1016 Nelson Ave,Bronx,25-Jun-18,550000.0,2712,10452,Bronx,202.8023598820059
6261,2070 Honeywell Ave,Bronx,25-Jun-18,880000.0,1977,10460,Bronx,445.11886697015683
6262,833 E 224th St,Bronx,25-Jun-18,249000.0,1136,10466,Bronx,219.19014084507043
6263,951 College Ave,Bronx,25-Jun-18,600000.0,3000,10456,Bronx,200.0
6264,3410 Bronxwood Ave,Bronx,25-Jun-18,608800.0,1560,10469,Bronx,390.2564102564103
6265,1877 Belmont Ave,Bronx,22-Jun-18,650000.0,2204,10457,Bronx,294.91833030852996
6266,3230 Layton Ave,Bronx,22-Jun-18,480000.0,1116,10465,Bronx,430.10752688172045
6267,933 Logan Ave,Bronx,22-Jun-18,580000.0,2200,10465,Bronx,263.6363636363636
6268,1637 Undercliff Ave,Bronx,22-Jun-18,890000.0,2739,10453,Bronx,324.9361080686382
6269,2059 Saint Raymonds Ave #6E,Bronx,22-Jun-18,150000.0,613,10462,Bronx,244.69820554649266
6270,2843 Dudley Ave,Bronx,22-Jun-18,677000.0,2805,10461,Bronx,241.35472370766487
6271,1560 Unionport Rd #5D,Bronx,22-Jun-18,167500.0,636,10462,Bronx,263.3647798742138
6272,2363 Gleason Ave,Bronx,22-Jun-18,420000.0,1260,10462,Bronx,333.3333333333333
6273,3176 Ampere Ave,Bronx,22-Jun-18,535000.0,1728,10465,Bronx,309.60648148148147
6274,531 Compton Ave,Bronx,22-Jun-18,425000.0,920,10473,Bronx,461.95652173913044
6275,238 Graff Ave,Bronx,21-Jun-18,643750.0,2805,10465,Bronx,229.50089126559715
6276,2159 Glebe Ave,Bronx,21-Jun-18,650000.0,1844,10462,Bronx,352.4945770065076
6277,305 W 259th St,Bronx,21-Jun-18,420000.0,1534,10471,Bronx,273.79400260756194
6278,1154 E 215th St,Bronx,20-Jun-18,330000.0,1732,10469,Bronx,190.5311778290993
6279,3731 Rombouts Ave,Bronx,20-Jun-18,455000.0,1372,10466,Bronx,331.6326530612245
6280,713 E 213th St,Bronx,20-Jun-18,597000.0,3360,10467,Bronx,177.67857142857142
6281,1262 Pawnee Pl,Bronx,28-Jun-18,787500.0,2730,10461,Bronx,288.46153846153845
6282,1970 E Tremont Ave #7F,Bronx,28-Jun-18,200000.0,979,10462,Bronx,204.29009193054137
6283,1241 Ward Ave,Bronx,27-Jun-18,670000.0,2544,10472,Bronx,263.3647798742138
6284,2 Angelas Pl #2B,Bronx,27-Jun-18,369000.0,1028,10465,Bronx,358.94941634241246
6285,1658 Zerega Ave,Bronx,27-Jun-18,475000.0,1516,10462,Bronx,313.3245382585752
6286,609 Baker Ave,Bronx,27-Jun-18,300000.0,1670,10460,Bronx,179.64071856287424
6287,2890 Roebling Ave,Bronx,27-Jun-18,600000.0,3528,10461,Bronx,170.06802721088437
6288,930 E 220th St,Bronx,27-Jun-18,725000.0,3600,10469,Bronx,201.38888888888889
6289,5429 Valles Ave,Bronx,27-Jun-18,975000.0,5600,10471,Bronx,174.10714285714286
6290,2160 Gleason Ave,Bronx,26-Jun-18,510000.0,1348,10462,Bronx,378.3382789317507
6291,3053 Randall Ave,Bronx,26-Jun-18,740000.0,2700,10465,Bronx,274.0740740740741
6292,540 E 182nd St,Bronx,25-Jun-18,375000.0,1048,10457,Bronx,357.82442748091603
6293,1490 East Ave #6G,Bronx,25-Jun-18,180000.0,829,10462,Bronx,217.12907117008444
6294,656 E 223rd St,Bronx,25-Jun-18,647000.0,1596,10466,Bronx,405.38847117794484
6295,1457 Oakley St,Bronx,25-Jun-18,860000.0,2592,10469,Bronx,331.7901234567901
6296,924 Brinsmade Ave,Bronx,25-Jun-18,540000.0,1203,10465,Bronx,448.8778054862843
6297,4226 Barnes Ave,Bronx,25-Jun-18,283000.0,918,10466,Bronx,308.27886710239653
6298,2538 Fenton Ave,Bronx,25-Jun-18,142000.0,2015,10469,Bronx,70.47146401985111
6299,735 E 211th St,Bronx,2-Jul-18,412000.0,975,10467,Bronx,422.56410256410254
6300,3422 Tibbett Ave,Bronx,2-Jul-18,840000.0,2457,10463,Bronx,341.88034188034186
6301,733 E 243rd St,Bronx,2-Jul-18,682500.0,1786,10470,Bronx,382.13885778275477
6302,1043 Virginia Ave,Bronx,2-Jul-18,700000.0,3262,10472,Bronx,214.59227467811158
6303,1180 E 223rd St,Bronx,29-Jun-18,385000.0,1280,10466,Bronx,300.78125
6304,1014 Nelson Ave,Bronx,29-Jun-18,499000.0,2712,10452,Bronx,183.99705014749262
6305,545 W 246th St,Bronx,29-Jun-18,1490000.0,4172,10471,Bronx,357.14285714285717
6306,2221 Boller Ave,Bronx,29-Jun-18,530000.0,1800,10475,Bronx,294.44444444444446
6307,3012 Paulding Ave,Bronx,29-Jun-18,665000.0,3076,10469,Bronx,216.18985695708713
6308,2213 Manning St,Bronx,29-Jun-18,555000.0,1392,10462,Bronx,398.7068965517241
6309,4419 Bruner Ave,Bronx,29-Jun-18,625000.0,2961,10466,Bronx,211.0773387369132
6310,3016 Colden Ave,Bronx,29-Jun-18,400000.0,1528,10469,Bronx,261.78010471204186
6311,833 Lydig Ave,Bronx,29-Jun-18,590000.0,1836,10462,Bronx,321.35076252723314
6312,2053 McGraw Ave #5D,Bronx,29-Jun-18,158000.0,829,10462,Bronx,190.59107358262966
6313,2200 E Tremont Ave #3C,Bronx,29-Jun-18,185000.0,762,10462,Bronx,242.78215223097112
6314,3255 Barkley Ave #B,Bronx,29-Jun-18,200500.0,570,10465,Bronx,351.7543859649123
6315,728 E 239th St,Bronx,29-Jun-18,580000.0,2048,10466,Bronx,283.203125
6316,1562 Unionport Rd #MH,Bronx,29-Jun-18,199000.0,732,10462,Bronx,271.85792349726773
6317,1638 Library Ave,Bronx,29-Jun-18,802000.0,1995,10465,Bronx,402.0050125313283
6318,3255 Parkside Pl,Bronx,28-Jun-18,305000.0,2048,10467,Bronx,148.92578125
6319,2231 Tiemann Ave,Bronx,28-Jun-18,700000.0,2465,10469,Bronx,283.97565922920893
6320,976 Van Nest Ave,Bronx,6-Jul-18,560000.0,1666,10462,Bronx,336.1344537815126
6321,20 Metropolitan Oval #12E,Bronx,6-Jul-18,150000.0,613,10462,Bronx,244.69820554649266
6322,1919 McGraw Ave #MF,Bronx,5-Jul-18,160000.0,613,10462,Bronx,261.01141924959217
6323,1530 Archer Rd #1F,Bronx,5-Jul-18,139000.0,572,10462,Bronx,243.006993006993
6324,1945 McGraw Ave #1E,Bronx,5-Jul-18,150000.0,613,10462,Bronx,244.69820554649266
6325,352 Beach Ave,Bronx,5-Jul-18,665000.0,1902,10473,Bronx,349.63196635120926
6326,4123 Wickham Ave,Bronx,5-Jul-18,560000.0,1614,10466,Bronx,346.9640644361834
6327,635 Saint Lawrence Ave,Bronx,5-Jul-18,590000.0,2290,10473,Bronx,257.6419213973799
6328,5916 Tyndall Ave,Bronx,5-Jul-18,990000.0,1796,10471,Bronx,551.2249443207127
6329,724 E 221st St #1A,Bronx,5-Jul-18,90000.0,494,10467,Bronx,182.18623481781376
6330,1875 Lafayette Ave #5B,Bronx,5-Jul-18,240000.0,936,10473,Bronx,256.4102564102564
6331,1554 Unionport Rd #5D,Bronx,3-Jul-18,154000.0,613,10462,Bronx,251.22349102773245
6332,1036 E 231st St,Bronx,3-Jul-18,609000.0,1809,10466,Bronx,336.65008291873966
6333,828 S Oak Dr,Bronx,3-Jul-18,525000.0,2553,10467,Bronx,205.64042303172738
6334,1585 Unionport Rd #3C,Bronx,2-Jul-18,150000.0,816,10462,Bronx,183.8235294117647
6335,4465 Mundy Ln,Bronx,2-Jul-18,470000.0,1476,10466,Bronx,318.42818428184285
6336,1590 Metropolitan Ave #1E,Bronx,2-Jul-18,150000.0,613,10462,Bronx,244.69820554649266
6337,1420 Wood Rd #8A,Bronx,2-Jul-18,150000.0,613,10462,Bronx,244.69820554649266
6338,3329 Bruckner Blvd,Bronx,2-Jul-18,553000.0,1494,10461,Bronx,370.14725568942436
6339,233 Graff Ave,Bronx,2-Jul-18,495000.0,1998,10465,Bronx,247.74774774774775
6340,257 Revere Ave,Bronx,2-Jul-18,647000.0,1944,10465,Bronx,332.81893004115227
6341,81 Metropolitan Oval #8E,Bronx,2-Jul-18,150000.0,524,10462,Bronx,286.25954198473283
6342,2918 Laconia Ave,Bronx,2-Jul-18,550000.0,2508,10469,Bronx,219.2982456140351
6343,1810 Marmion Ave,Bronx,2-Jul-18,550000.0,2340,10460,Bronx,235.04273504273505
6344,1328 Astor Ave,Bronx,2-Jul-18,550000.0,1767,10469,Bronx,311.262026032824
6345,170 E 206th St,Bronx,11-Jul-18,3600000.0,2314,10458,Bronx,1555.7476231633534
6346,3805 Sedgwick Ave,Bronx,11-Jul-18,540000.0,1152,10463,Bronx,468.75
6347,1637 Tomlinson Ave,Bronx,11-Jul-18,485000.0,1905,10461,Bronx,254.59317585301838
6348,3237 Olinville Ave,Bronx,10-Jul-18,630000.0,2777,10467,Bronx,226.8635217861001
6349,4081 De Reimer Ave,Bronx,10-Jul-18,600000.0,2700,10466,Bronx,222.22222222222223
6350,1320 Croes Ave,Bronx,10-Jul-18,650000.0,3685,10472,Bronx,176.39077340569878
6351,876 Bronx Park S,Bronx,10-Jul-18,380000.0,2160,10460,Bronx,175.92592592592592
6352,303 Underhill Ave,Bronx,10-Jul-18,370000.0,900,10473,Bronx,411.1111111111111
6353,1330 Teller Ave,Bronx,10-Jul-18,420000.0,1312,10456,Bronx,320.1219512195122
6354,3023 Matthews Ave,Bronx,10-Jul-18,430000.0,1566,10467,Bronx,274.58492975734356
6355,2950 Throop Ave,Bronx,10-Jul-18,740000.0,4704,10469,Bronx,157.31292517006804
6356,2737 Eastchester Rd,Bronx,9-Jul-18,610000.0,2290,10469,Bronx,266.3755458515284
6357,1314 Clay Ave,Bronx,9-Jul-18,499900.0,2304,10456,Bronx,216.97048611111111
6358,1590 Unionport Rd #ME,Bronx,9-Jul-18,225000.0,788,10462,Bronx,285.53299492385787
6359,670 E 223rd St,Bronx,9-Jul-18,699000.0,3453,10466,Bronx,202.43266724587315
6360,2435 Tiemann Ave,Bronx,9-Jul-18,485000.0,1240,10469,Bronx,391.1290322580645
6361,2087 Cedar Ave,Bronx,9-Jul-18,380625.0,1534,10468,Bronx,248.125814863103
6362,770 Olmstead Ave,Bronx,9-Jul-18,715000.0,3880,10473,Bronx,184.27835051546393
6363,3328 Edson Ave,Bronx,9-Jul-18,450000.0,2025,10469,Bronx,222.22222222222223
6364,1627 Mahan Ave,Bronx,9-Jul-18,500000.0,1200,10461,Bronx,416.6666666666667
6365,1595 Odell St #3F,Bronx,9-Jul-18,150000.0,613,10462,Bronx,244.69820554649266
6366,2039 Valentine Ave,Bronx,9-Jul-18,449000.0,1424,10457,Bronx,315.30898876404495
6367,1369 Herschell St,Bronx,9-Jul-18,510000.0,2057,10461,Bronx,247.93388429752065
6368,425 E 144th St,Bronx,9-Jul-18,805000.0,2280,10454,Bronx,353.0701754385965
6369,4342 Wickham Ave,Bronx,6-Jul-18,640000.0,3948,10466,Bronx,162.10739614994935
6370,3033 Coddington Ave,Bronx,6-Jul-18,475000.0,1056,10461,Bronx,449.81060606060606
6371,3215 Mickle Ave,Bronx,6-Jul-18,524399.0,2356,10469,Bronx,222.580220713073
6372,845 Vincent Ave,Bronx,6-Jul-18,360000.0,924,10465,Bronx,389.61038961038963
6373,8240 167th St,Jamaica,8-Feb-19,800000.0,1392,11432,Queens,574.7126436781609
6374,9021 172nd St,Jamaica,8-Feb-19,500000.0,1330,11432,Queens,375.9398496240602
