,address,city,soldDate,soldPrice,sqft,zipCode,borough
10741,1611 Brooklyn Ave,Brooklyn,22-Oct-18,,2040,11210,Brooklyn
10742,1245 Brooklyn Ave,Brooklyn,22-Oct-18,,1888,11203,Brooklyn
10743,622 E 82nd St,Brooklyn,22-Oct-18,700000.0,2760,11236,Brooklyn
10744,1635 8th Ave,Brooklyn,22-Oct-18,1688000.0,2048,11215,Brooklyn
10745,294 Albany Ave,Brooklyn,22-Oct-18,999000.0,2928,11213,Brooklyn
10746,72 Marginal St W,Brooklyn,22-Oct-18,,1688,11207,Brooklyn
10747,1979 E 1st St,Brooklyn,22-Oct-18,2400000.0,1968,11223,Brooklyn
10748,245 67th St,Brooklyn,22-Oct-18,1475000.0,1890,11220,Brooklyn
10749,415 36th St #302,Brooklyn,22-Oct-18,965000.0,1080,11232,Brooklyn
10750,2610 E 24th St,Brooklyn,22-Oct-18,1350000.0,3176,11235,Brooklyn
10751,1963 73rd St,Brooklyn,22-Oct-18,1700000.0,2640,11204,Brooklyn
10752,1271 Decatur St #1R,Brooklyn,22-Oct-18,515000.0,1475,11207,Brooklyn
10753,117 Thomas S Boyland St #4C,Brooklyn,22-Oct-18,413000.0,704,11233,Brooklyn
10754,556 E 91st St,Brooklyn,19-Oct-18,545000.0,1727,11236,Brooklyn
10755,22 N 6th St #4H,Brooklyn,19-Oct-18,1210000.0,938,11249,Brooklyn
10756,1057 74th St,Brooklyn,19-Oct-18,920000.0,1534,11228,Brooklyn
10757,1567 E 49th St,Brooklyn,19-Oct-18,492900.0,868,11234,Brooklyn
10758,219 13th St,Brooklyn,19-Oct-18,,22001,11215,Brooklyn
10759,1635 85th St,Brooklyn,19-Oct-18,434500.0,3120,11214,Brooklyn
10760,1521 65th St,Brooklyn,19-Oct-18,,2880,11219,Brooklyn
10761,9812 Glenwood Rd,Brooklyn,23-Oct-18,765000.0,2780,11236,Brooklyn
10762,337 Lincoln Rd #3R,Brooklyn,23-Oct-18,745000.0,953,11225,Brooklyn
10763,3812 Avenue T,Brooklyn,23-Oct-18,660000.0,1088,11234,Brooklyn
10764,2466 Brigham St,Brooklyn,23-Oct-18,837000.0,2265,11235,Brooklyn
10765,488 Lenox Rd,Brooklyn,23-Oct-18,260000.0,1344,11203,Brooklyn
10766,530 56th St,Brooklyn,23-Oct-18,1760000.0,3012,11220,Brooklyn
10767,15 Garden Pl,Brooklyn,23-Oct-18,,5110,11201,Brooklyn
10768,342 E 8th St,Brooklyn,23-Oct-18,1400000.0,2472,11218,Brooklyn
10769,1251 Tabor Ct,Brooklyn,23-Oct-18,1450000.0,3240,11219,Brooklyn
10770,1351 E 16th St,Brooklyn,23-Oct-18,995000.0,1408,11230,Brooklyn
10771,360 Furman St #530,Brooklyn,23-Oct-18,1875000.0,1371,11201,Brooklyn
10772,829 E 48th St,Brooklyn,23-Oct-18,630000.0,1280,11203,Brooklyn
10773,184 Herkimer St,Brooklyn,23-Oct-18,,2688,11216,Brooklyn
10774,106 Marlborough Rd,Brooklyn,23-Oct-18,2125000.0,4526,11226,Brooklyn
10775,403 E 19th St,Brooklyn,23-Oct-18,1450000.0,4203,11226,Brooklyn
10776,1131 42nd St,Brooklyn,23-Oct-18,680000.0,5040,11219,Brooklyn
10777,20 Broadway #503,Brooklyn,23-Oct-18,964000.0,886,11249,Brooklyn
10778,921 E 96th St,Brooklyn,23-Oct-18,700000.0,2620,11236,Brooklyn
10779,338 E 8th St,Brooklyn,23-Oct-18,1400000.0,2472,11218,Brooklyn
10780,1014 70th St,Brooklyn,23-Oct-18,1105000.0,2033,11228,Brooklyn
10781,1335 E 102nd St,Brooklyn,23-Oct-18,600000.0,1221,11236,Brooklyn
10782,501 Ridgewood Ave,Brooklyn,23-Oct-18,1150000.0,3390,11208,Brooklyn
10783,997 Dumont Ave,Brooklyn,23-Oct-18,830000.0,1800,11208,Brooklyn
10784,102 Bay 10th St,Brooklyn,23-Oct-18,990000.0,1867,11228,Brooklyn
10785,755 Jefferson Ave,Brooklyn,23-Oct-18,1490000.0,2693,11221,Brooklyn
10786,2370 82nd St #2372,Brooklyn,22-Oct-18,1470000.0,2113,11214,Brooklyn
10787,4 Celeste Ct,Brooklyn,22-Oct-18,,1408,11229,Brooklyn
10788,145 Park Pl #4D,Brooklyn,22-Oct-18,912500.0,1060,11217,Brooklyn
10789,8212 Avenue K,Brooklyn,22-Oct-18,420000.0,2000,11236,Brooklyn
10790,572 E 53rd St,Brooklyn,22-Oct-18,530000.0,1816,11203,Brooklyn
10791,7721 6th Ave,Brooklyn,24-Oct-18,1200000.0,2668,11209,Brooklyn
10792,170 Bay 10th St,Brooklyn,24-Oct-18,1210000.0,1635,11228,Brooklyn
10793,361 Winthrop St,Brooklyn,24-Oct-18,775000.0,2400,11225,Brooklyn
10794,279 Prospect Pl #2-L,Brooklyn,24-Oct-18,1115000.0,1254,11238,Brooklyn
10795,216 Eckford St #3A,Brooklyn,24-Oct-18,786000.0,595,11222,Brooklyn
10796,3 Celeste Ct,Brooklyn,24-Oct-18,459888.0,976,11229,Brooklyn
10797,1369 E 94th St,Brooklyn,23-Oct-18,,1512,11236,Brooklyn
10798,2542 W 15th St #2C,Brooklyn,23-Oct-18,757500.0,1505,11214,Brooklyn
10799,965 Kent Ave #B,Brooklyn,23-Oct-18,938000.0,1383,11205,Brooklyn
10800,2212 Plumb 1st St #1C,Brooklyn,23-Oct-18,280000.0,174580,11229,Brooklyn
10801,108 Ebony Ct,Brooklyn,23-Oct-18,510000.0,1079,11229,Brooklyn
10802,700 Pacific St #613,Brooklyn,23-Oct-18,1195000.0,1122,11217,Brooklyn
10803,2064 E 17th St,Brooklyn,23-Oct-18,975000.0,2248,11229,Brooklyn
10804,476 Irving Ave,Brooklyn,23-Oct-18,,3300,11237,Brooklyn
10805,238 E 7th St,Brooklyn,23-Oct-18,,2570,11218,Brooklyn
10806,37 Orient Ave #2,Brooklyn,23-Oct-18,850000.0,1073,11211,Brooklyn
10807,76 Roebling St #2A,Brooklyn,23-Oct-18,995000.0,831,11211,Brooklyn
10808,2844 W 31st St,Brooklyn,23-Oct-18,590000.0,1520,11224,Brooklyn
10809,1417 81st St,Brooklyn,23-Oct-18,988000.0,1080,11228,Brooklyn
10810,5811 6th Ave,Brooklyn,23-Oct-18,,2000,11220,Brooklyn
10811,1170 Bay Ridge Ave,Brooklyn,23-Oct-18,,1600,11219,Brooklyn
10812,121 E 4th St #2A,Brooklyn,25-Oct-18,1225000.0,1250,11218,Brooklyn
10813,222 Parkville Ave,Brooklyn,25-Oct-18,962577.0,21560,11230,Brooklyn
10814,2315 E 28th St,Brooklyn,25-Oct-18,930000.0,1872,11229,Brooklyn
10815,1064 E 27th St,Brooklyn,24-Oct-18,,1420,11210,Brooklyn
10816,20 Hazel Ct,Brooklyn,24-Oct-18,525000.0,1360,11229,Brooklyn
10817,324 E 4th St,Brooklyn,24-Oct-18,1400000.0,2479,11218,Brooklyn
10818,441 Tompkins Ave,Brooklyn,24-Oct-18,1950000.0,5200,11216,Brooklyn
10819,1194 Decatur St,Brooklyn,24-Oct-18,,2200,11207,Brooklyn
10820,1242 President St,Brooklyn,24-Oct-18,500000.0,2970,11225,Brooklyn
10821,433 5th St,Brooklyn,24-Oct-18,2430000.0,2120,11215,Brooklyn
10822,152 Senator St,Brooklyn,24-Oct-18,1280000.0,2348,11220,Brooklyn
10823,1170 E 40th St,Brooklyn,24-Oct-18,700000.0,1536,11210,Brooklyn
10824,188 Penn St,Brooklyn,24-Oct-18,2300000.0,3200,11211,Brooklyn
10825,154 Van Buren St,Brooklyn,24-Oct-18,,2565,11221,Brooklyn
10826,39 Paerdegat 4th St #4,Brooklyn,24-Oct-18,660000.0,2959,11236,Brooklyn
10827,624 67th St,Brooklyn,24-Oct-18,1450000.0,2620,11220,Brooklyn
10828,4907 17th Ave,Brooklyn,24-Oct-18,1800000.0,2056,11204,Brooklyn
10829,1826 Ryder St,Brooklyn,24-Oct-18,795000.0,1344,11234,Brooklyn
10830,203 Bergen St,Brooklyn,24-Oct-18,1540000.0,2160,11217,Brooklyn
10831,391 E 7th St,Brooklyn,24-Oct-18,1135000.0,1707,11218,Brooklyn
10832,975 78th St,Brooklyn,24-Oct-18,987500.0,1344,11228,Brooklyn
10833,252 Greene Ave #3A,Brooklyn,24-Oct-18,565000.0,566,11238,Brooklyn
10834,794 Jefferson Ave,Brooklyn,24-Oct-18,1480000.0,3130,11221,Brooklyn
10835,3918 Quentin Rd,Brooklyn,24-Oct-18,595000.0,1300,11234,Brooklyn
10836,2979 Avenue U,Brooklyn,24-Oct-18,605000.0,1264,11229,Brooklyn
10837,2934 Brighton 4th St #F,Brooklyn,24-Oct-18,550000.0,780,11235,Brooklyn
10838,1223 E 35th St,Brooklyn,24-Oct-18,915000.0,2080,11210,Brooklyn
10839,239 Leonard St,Brooklyn,24-Oct-18,1700000.0,2540,11211,Brooklyn
10840,2050 Coleman St,Brooklyn,24-Oct-18,975000.0,2016,11234,Brooklyn
10841,1959 E 12th St #1,Brooklyn,24-Oct-18,,2478,11229,Brooklyn
10842,1116 Brooklyn Ave,Brooklyn,26-Oct-18,525000.0,1782,11203,Brooklyn
10843,439 Hicks St #2D,Brooklyn,26-Oct-18,395460.0,500,11201,Brooklyn
10844,3090 Emmons Ave #A,Brooklyn,26-Oct-18,75000.0,558,11235,Brooklyn
10845,2538 E 21st St,Brooklyn,26-Oct-18,1247000.0,2480,11235,Brooklyn
10846,2721 Kings Hwy #6L,Brooklyn,26-Oct-18,188888.0,85165,11229,Brooklyn
10847,111 Nelson St,Brooklyn,25-Oct-18,1365000.0,1995,11231,Brooklyn
10848,1845 53rd St,Brooklyn,25-Oct-18,,2280,11204,Brooklyn
10849,2257 West St,Brooklyn,25-Oct-18,1230000.0,3020,11223,Brooklyn
10850,1169 51st St,Brooklyn,25-Oct-18,1630500.0,2188,11219,Brooklyn
10851,336 Dahill Rd #3,Brooklyn,25-Oct-18,615000.0,881,11218,Brooklyn
10852,289 Windsor Pl #3,Brooklyn,25-Oct-18,1210000.0,1157,11218,Brooklyn
10853,621 90th St #1,Brooklyn,25-Oct-18,599000.0,1165,11228,Brooklyn
10854,984 E 31st St,Brooklyn,25-Oct-18,900000.0,1440,11210,Brooklyn
10855,943 E 96th St,Brooklyn,25-Oct-18,440000.0,1014,11236,Brooklyn
10856,638 E 53rd St,Brooklyn,25-Oct-18,,1492,11203,Brooklyn
10857,298 Parkside Ave,Brooklyn,25-Oct-18,1400000.0,1700,11226,Brooklyn
10858,19 Dahl Ct,Brooklyn,25-Oct-18,975000.0,1224,11204,Brooklyn
10859,5622 17th Ave,Brooklyn,25-Oct-18,1100000.0,3036,11204,Brooklyn
10860,555 Washington Ave #4G,Brooklyn,25-Oct-18,765000.0,612,11238,Brooklyn
10861,48 Norwood Ave,Brooklyn,25-Oct-18,657000.0,2208,11208,Brooklyn
10862,574 New York Ave,Brooklyn,25-Oct-18,710000.0,1200,11225,Brooklyn
10863,2348 E 2nd St,Brooklyn,25-Oct-18,600000.0,3024,11223,Brooklyn
10864,330 Lincoln Rd,Brooklyn,25-Oct-18,1100000.0,1594,11225,Brooklyn
10865,162 Crown St,Brooklyn,25-Oct-18,1300000.0,1760,11225,Brooklyn
10866,1831 55th St,Brooklyn,25-Oct-18,1552000.0,2480,11204,Brooklyn
10867,365 Bridge St #11J101,Brooklyn,29-Oct-18,575000.0,566,11201,Brooklyn
10868,450 100th St,Brooklyn,29-Oct-18,968300.0,1820,11209,Brooklyn
10869,1015 78th St,Brooklyn,29-Oct-18,980000.0,1976,11228,Brooklyn
10870,1765 W 13th St,Brooklyn,29-Oct-18,1290000.0,2560,11223,Brooklyn
10871,875 Brooklyn Ave,Brooklyn,29-Oct-18,685000.0,2464,11203,Brooklyn
10872,1102 Avenue X #1A,Brooklyn,29-Oct-18,675000.0,1572,11235,Brooklyn
10873,278 Sumpter St,Brooklyn,29-Oct-18,1250000.0,1800,11233,Brooklyn
10874,237 Bay 34th St #3D,Brooklyn,29-Oct-18,665000.0,1499,11214,Brooklyn
10875,316 2nd St #5E,Brooklyn,29-Oct-18,1285000.0,1646,11215,Brooklyn
10876,1893 Pacific St,Brooklyn,29-Oct-18,880000.0,1472,11233,Brooklyn
10877,2491 E 3rd St,Brooklyn,26-Oct-18,600000.0,1863,11223,Brooklyn
10878,1333 E 40th St,Brooklyn,26-Oct-18,650000.0,1998,11234,Brooklyn
10879,278 Milford St,Brooklyn,26-Oct-18,700000.0,2490,11208,Brooklyn
10880,719 Schenectady Ave,Brooklyn,26-Oct-18,660000.0,1956,11203,Brooklyn
10881,82 89th St,Brooklyn,26-Oct-18,3100000.0,3668,11209,Brooklyn
10882,1315 President St,Brooklyn,26-Oct-18,2000000.0,4368,11213,Brooklyn
10883,264 Cumberland St #3,Brooklyn,26-Oct-18,1100000.0,1439,11205,Brooklyn
10884,1165 80th St,Brooklyn,26-Oct-18,,1296,11228,Brooklyn
10885,199 Avenue S,Brooklyn,26-Oct-18,1070000.0,1152,11223,Brooklyn
10886,9324 Avenue N,Brooklyn,26-Oct-18,730000.0,1806,11236,Brooklyn
10887,2054 Ryder St,Brooklyn,26-Oct-18,749000.0,1092,11234,Brooklyn
10888,176 8th St,Brooklyn,26-Oct-18,1800000.0,2700,11215,Brooklyn
10889,451 Keap St,Brooklyn,26-Oct-18,,3240,11211,Brooklyn
10890,881 Albany Ave,Brooklyn,26-Oct-18,,4160,11203,Brooklyn
10891,1337 E 100th St,Brooklyn,26-Oct-18,615000.0,1540,11236,Brooklyn
10892,2050 Bay Ridge Pkwy,Brooklyn,26-Oct-18,1100000.0,1608,11204,Brooklyn
10893,606 E 38th St,Brooklyn,26-Oct-18,565000.0,1248,11203,Brooklyn
10894,33 Saint Marks Ave #1,Brooklyn,26-Oct-18,2440000.0,2208,11217,Brooklyn
10895,549 Autumn Ave,Brooklyn,26-Oct-18,330000.0,1280,11208,Brooklyn
10896,17 Margaret Ct,Brooklyn,26-Oct-18,750600.0,1170,11235,Brooklyn
10897,789 E 52nd St,Brooklyn,30-Oct-18,385000.0,1452,11203,Brooklyn
10898,3415 Avenue R,Brooklyn,30-Oct-18,645000.0,1224,11234,Brooklyn
10899,126 Sterling Pl #3B,Brooklyn,30-Oct-18,790000.0,700,11217,Brooklyn
10900,393 Christopher Ave,Brooklyn,31-Oct-18,525000.0,1152,11212,Brooklyn
10901,232 Bainbridge St,Brooklyn,31-Oct-18,995000.0,1144,11233,Brooklyn
10902,1248 E 27th St,Brooklyn,31-Oct-18,850000.0,1666,11210,Brooklyn
10903,1636 85th St #1A,Brooklyn,31-Oct-18,434500.0,629,11214,Brooklyn
10904,1631 W 11th St,Brooklyn,31-Oct-18,880000.0,1552,11223,Brooklyn
10905,792 E 37th St,Brooklyn,31-Oct-18,679000.0,1710,11210,Brooklyn
10906,2239 83rd St,Brooklyn,31-Oct-18,,2827,11214,Brooklyn
10907,24 Hemlock St,Brooklyn,31-Oct-18,,2320,11208,Brooklyn
10908,4723 Avenue J,Brooklyn,31-Oct-18,770000.0,2560,11234,Brooklyn
10909,1024 Lorimer St,Brooklyn,31-Oct-18,900000.0,2416,11222,Brooklyn
10910,659 Georgia Ave,Brooklyn,31-Oct-18,730000.0,1580,11207,Brooklyn
10911,577 Madison St,Brooklyn,31-Oct-18,415000.0,2700,11221,Brooklyn
10912,1412 W 4th St,Brooklyn,31-Oct-18,598000.0,62142,11204,Brooklyn
10913,400 Douglass St,Brooklyn,31-Oct-18,2675000.0,3332,11217,Brooklyn
10914,1860 E 34th St,Brooklyn,31-Oct-18,573550.0,952,11234,Brooklyn
10915,3082 Emmons Ave,Brooklyn,31-Oct-18,415000.0,558,11235,Brooklyn
10916,1057 80th St,Brooklyn,31-Oct-18,1085000.0,1632,11228,Brooklyn
10917,539 4th St,Brooklyn,31-Oct-18,1934675.0,9964,11215,Brooklyn
10918,685 Mother Gaston Blvd,Brooklyn,31-Oct-18,400000.0,1116,11212,Brooklyn
10919,499 Dean St #4A,Brooklyn,31-Oct-18,849000.0,650,11217,Brooklyn
10920,219 Greene Ave,Brooklyn,31-Oct-18,,2700,11238,Brooklyn
10921,574 E 83rd St,Brooklyn,31-Oct-18,770000.0,2400,11236,Brooklyn
10922,205 Water St #2B,Brooklyn,31-Oct-18,1925000.0,1209,11201,Brooklyn
10923,2352 E 23rd St,Brooklyn,31-Oct-18,775000.0,1280,11229,Brooklyn
10924,1543 W 1st St #A3,Brooklyn,31-Oct-18,,668,11204,Brooklyn
10925,1552 E 51st St,Brooklyn,31-Oct-18,508000.0,868,11234,Brooklyn
10926,1225 49th St #2D1231,Brooklyn,31-Oct-18,650000.0,1153,11219,Brooklyn
10927,437 Marcy Ave #2B,Brooklyn,1-Nov-18,254000.0,1659,11206,Brooklyn
10928,99 Kingsland Ave #204-101,Brooklyn,1-Nov-18,400000.0,499,11222,Brooklyn
10929,232 Schenectady Ave,Brooklyn,1-Nov-18,,6006,11213,Brooklyn
10930,7 Shale St,Brooklyn,2-Nov-18,,558,11235,Brooklyn
10931,155 McKinley Ave,Brooklyn,2-Nov-18,475000.0,2166,11208,Brooklyn
10932,893 E 7th St,Brooklyn,2-Nov-18,1020000.0,1388,11230,Brooklyn
10933,643 Saratoga Ave,Brooklyn,2-Nov-18,745000.0,2160,11212,Brooklyn
10934,88 Wyckoff St #3A,Brooklyn,2-Nov-18,910000.0,790,11201,Brooklyn
10935,13 Opal Ct,Brooklyn,2-Nov-18,440000.0,892,11229,Brooklyn
10936,1025 E 14th St #1033,Brooklyn,2-Nov-18,,33600,11230,Brooklyn
10937,6 Florence Ave,Brooklyn,2-Nov-18,653888.0,1748,11229,Brooklyn
10938,8814 Bay Pkwy #4A,Brooklyn,2-Nov-18,200000.0,74998,11214,Brooklyn
10939,210 Remsen Ave #2F,Brooklyn,2-Nov-18,450000.0,1219,11212,Brooklyn
10940,310 Newport St,Brooklyn,2-Nov-18,372000.0,1128,11212,Brooklyn
10941,76 Macdonough St #3,Brooklyn,2-Nov-18,750000.0,772,11216,Brooklyn
10942,8612 Glenwood Rd #3,Brooklyn,2-Nov-18,400000.0,911,11236,Brooklyn
10943,2 Northside Piers #18A,Brooklyn,2-Nov-18,2140125.0,1376,11249,Brooklyn
10944,1138 71st St,Brooklyn,2-Nov-18,1444000.0,3480,11228,Brooklyn
10945,235 8th St,Brooklyn,2-Nov-18,1895000.0,1404,11215,Brooklyn
10946,1735 Caton Ave #3A,Brooklyn,1-Nov-18,495000.0,697,11226,Brooklyn
10947,1811 Ocean Pkwy #6M,Brooklyn,1-Nov-18,380000.0,119000,11223,Brooklyn
10948,1975 Kimball St,Brooklyn,1-Nov-18,645000.0,1584,11234,Brooklyn
10949,46 Aster Ct,Brooklyn,1-Nov-18,689000.0,2192,11229,Brooklyn
10950,1314 Bay Ridge Ave,Brooklyn,1-Nov-18,1200000.0,3000,11219,Brooklyn
10951,620 Ovington Ave,Brooklyn,1-Nov-18,816300.0,1776,11209,Brooklyn
10952,684 E 43rd St,Brooklyn,1-Nov-18,650000.0,2040,11203,Brooklyn
10953,103 Schenectady Ave,Brooklyn,1-Nov-18,725000.0,1438,11213,Brooklyn
10954,183 72nd St,Brooklyn,1-Nov-18,1615000.0,2141,11209,Brooklyn
10955,181 Waverly Ave,Brooklyn,1-Nov-18,2430000.0,2560,11205,Brooklyn
10956,19 Paerdegat 2nd St,Brooklyn,1-Nov-18,,3013,11236,Brooklyn
10957,661 Jefferson Ave,Brooklyn,1-Nov-18,1600000.0,3536,11221,Brooklyn
10958,939 Greene Ave,Brooklyn,1-Nov-18,,2160,11221,Brooklyn
10959,6408 16th Ave,Brooklyn,1-Nov-18,950000.0,1732,11204,Brooklyn
10960,111 Hicks St #15O,Brooklyn,6-Nov-18,599000.0,25407,11201,Brooklyn
10961,167 E 59th St,Brooklyn,5-Nov-18,650000.0,2080,11203,Brooklyn
10962,1250 64th St,Brooklyn,5-Nov-18,,1350,11219,Brooklyn
10963,1768 77th St,Brooklyn,5-Nov-18,1350000.0,2320,11214,Brooklyn
10964,601 E 82nd St,Brooklyn,5-Nov-18,615000.0,1800,11236,Brooklyn
10965,32 Pierrepont St,Brooklyn,5-Nov-18,,6310,11201,Brooklyn
10966,574 44th St #1D,Brooklyn,5-Nov-18,600000.0,13776,11220,Brooklyn
10967,916 E 15th St,Brooklyn,5-Nov-18,,1656,11230,Brooklyn
10968,1726 Madison Pl,Brooklyn,5-Nov-18,1095000.0,1374,11229,Brooklyn
10969,1075 New Jersey Ave #2-C,Brooklyn,5-Nov-18,290000.0,836,11207,Brooklyn
10970,170 Euclid Ave,Brooklyn,5-Nov-18,460000.0,2324,11208,Brooklyn
10971,932 78th St,Brooklyn,5-Nov-18,1400000.0,2400,11228,Brooklyn
10972,582 E 7th St,Brooklyn,5-Nov-18,1565000.0,1915,11218,Brooklyn
10973,541 Henry St,Brooklyn,5-Nov-18,1525000.0,2516,11231,Brooklyn
10974,61 Eastern Pkwy #3G,Brooklyn,5-Nov-18,590000.0,49157,11238,Brooklyn
10975,4513 Avenue K,Brooklyn,5-Nov-18,565000.0,1528,11234,Brooklyn
10976,118-120 Harrison Ave #6B,Brooklyn,5-Nov-18,478325.0,1089,11206,Brooklyn
10977,1380 E 70th St,Brooklyn,5-Nov-18,840000.0,2720,11234,Brooklyn
10978,1857 72nd St,Brooklyn,5-Nov-18,1180000.0,1378,11204,Brooklyn
10979,993 Cleveland St,Brooklyn,5-Nov-18,490000.0,2760,11208,Brooklyn
10980,5706 18th Ave,Brooklyn,5-Nov-18,965000.0,896,11204,Brooklyn
10981,2536 Gerritsen Ave,Brooklyn,5-Nov-18,660000.0,1360,11229,Brooklyn
10982,2275 E 38th St,Brooklyn,5-Nov-18,860000.0,2348,11234,Brooklyn
10983,372 Essex St,Brooklyn,5-Nov-18,860000.0,2040,11208,Brooklyn
10984,4668 Bedford Ave #3C,Brooklyn,4-Nov-18,2200.0,1039,11235,Brooklyn
10985,2254 E 27th St,Brooklyn,2-Nov-18,785000.0,2016,11229,Brooklyn
10986,883 E 94th St,Brooklyn,2-Nov-18,589000.0,1800,11236,Brooklyn
10987,185 Ocean Ave #4B,Brooklyn,2-Nov-18,630000.0,614,11225,Brooklyn
10988,218 Mayfair Dr N,Brooklyn,2-Nov-18,1050000.0,2632,11234,Brooklyn
10989,902 Madison St,Brooklyn,2-Nov-18,995000.0,2001,11221,Brooklyn
10990,2631 Ocean Ave,Brooklyn,7-Nov-18,1430000.0,2464,11229,Brooklyn
10991,1504 Prospect Pl,Brooklyn,7-Nov-18,985000.0,3324,11213,Brooklyn
10992,599 Herkimer St,Brooklyn,7-Nov-18,,1450,11213,Brooklyn
10993,1052 E 24th St,Brooklyn,7-Nov-18,,1950,11210,Brooklyn
10994,1506 Prospect Pl,Brooklyn,7-Nov-18,985000.0,3324,11213,Brooklyn
10995,693 Thomas S Boyland St,Brooklyn,7-Nov-18,415000.0,1128,11212,Brooklyn
10996,716 New Lots Ave,Brooklyn,7-Nov-18,740000.0,3120,11207,Brooklyn
10997,2034 E 63rd St,Brooklyn,7-Nov-18,495000.0,1036,11234,Brooklyn
10998,56 Dare Ct,Brooklyn,7-Nov-18,475000.0,1620,11229,Brooklyn
10999,2022 Strauss St,Brooklyn,7-Nov-18,,2080,11212,Brooklyn
11000,640 E 4th St,Brooklyn,7-Nov-18,1250000.0,2842,11218,Brooklyn
11001,144 79th St,Brooklyn,7-Nov-18,1290000.0,1960,11209,Brooklyn
11002,1921 E 7th St,Brooklyn,7-Nov-18,1600000.0,3450,11223,Brooklyn
11003,1133 E 73rd St,Brooklyn,7-Nov-18,875000.0,2750,11234,Brooklyn
11004,1969 W 8th St,Brooklyn,7-Nov-18,760000.0,1028,11223,Brooklyn
11005,2567 E 23rd St,Brooklyn,7-Nov-18,767500.0,1280,11235,Brooklyn
11006,1185 E 51st St,Brooklyn,7-Nov-18,,648,11234,Brooklyn
11007,2037 72nd St,Brooklyn,7-Nov-18,1700000.0,2400,11204,Brooklyn
11008,500 4th Ave #8M,Brooklyn,9-Nov-18,1225000.0,911,11215,Brooklyn
11009,198 Bay 29th St #1C,Brooklyn,9-Nov-18,730000.0,1551,11214,Brooklyn
11010,1566 82nd St,Brooklyn,9-Nov-18,980000.0,1200,11228,Brooklyn
11011,1328 Bay Ridge Ave,Brooklyn,9-Nov-18,1240000.0,3000,11219,Brooklyn
11012,786 Macdonough St,Brooklyn,9-Nov-18,1500000.0,3420,11233,Brooklyn
11013,1986 New York Ave,Brooklyn,8-Nov-18,755000.0,1330,11210,Brooklyn
11014,246 Bergen St,Brooklyn,8-Nov-18,,5000,11217,Brooklyn
11015,283 Empire Blvd,Brooklyn,8-Nov-18,1300000.0,2240,11225,Brooklyn
11016,317 Albemarle Rd,Brooklyn,8-Nov-18,1690000.0,1947,11218,Brooklyn
11017,2561 Bedford Ave,Brooklyn,8-Nov-18,835000.0,2256,11226,Brooklyn
